,Tavg,Tmax,Tmin,opstina,mesto,usev
15/11/2016 02:00,-1.79,-1.54,-1.91,Kikinda,Kikinda,Sljiva
15/11/2016 03:00,-2.08,-1.9,-2.29,Kikinda,Kikinda,Sljiva
15/11/2016 04:00,-2.17,-1.93,-2.43,Kikinda,Kikinda,Sljiva
15/11/2016 05:00,-2.76,-2.49,-3.2,Kikinda,Kikinda,Sljiva
15/11/2016 06:00,-2.96,-2.64,-3.73,Kikinda,Kikinda,Sljiva
15/11/2016 07:00,-3.32,-3.14,-3.59,Kikinda,Kikinda,Sljiva
15/11/2016 08:00,-2.23,-1.16,-3.1,Kikinda,Kikinda,Sljiva
15/11/2016 09:00,-0.21,0.42,-0.97,Kikinda,Kikinda,Sljiva
15/11/2016 10:00,1.35,2.15,0.5,Kikinda,Kikinda,Sljiva
15/11/2016 11:00,2.91,3.64,2.16,Kikinda,Kikinda,Sljiva
15/11/2016 12:00,3.92,4.44,3.36,Kikinda,Kikinda,Sljiva
15/11/2016 13:00,4.49,5.08,3.87,Kikinda,Kikinda,Sljiva
15/11/2016 14:00,4.12,4.74,3.85,Kikinda,Kikinda,Sljiva
15/11/2016 15:00,4.01,4.27,3.82,Kikinda,Kikinda,Sljiva
15/11/2016 16:00,3.65,3.83,3.38,Kikinda,Kikinda,Sljiva
15/11/2016 17:00,3.07,3.32,2.9,Kikinda,Kikinda,Sljiva
15/11/2016 18:00,2.76,2.84,2.65,Kikinda,Kikinda,Sljiva
15/11/2016 19:00,2.5,2.68,2.39,Kikinda,Kikinda,Sljiva
15/11/2016 20:00,2.29,2.38,2.14,Kikinda,Kikinda,Sljiva
15/11/2016 21:00,2.1,2.19,2.04,Kikinda,Kikinda,Sljiva
15/11/2016 22:00,2.02,2.1,1.93,Kikinda,Kikinda,Sljiva
15/11/2016 23:00,1.77,2.04,1.46,Kikinda,Kikinda,Sljiva
16/11/2016 00:00,0.62,1.57,-0.26,Kikinda,Kikinda,Sljiva
16/11/2016 01:00,-0.55,-0.31,-1.09,Kikinda,Kikinda,Sljiva
16/11/2016 02:00,-1.61,-0.6,-2.54,Kikinda,Kikinda,Sljiva
16/11/2016 03:00,-2.04,-1.89,-2.56,Kikinda,Kikinda,Sljiva
16/11/2016 04:00,-2.09,-1.79,-2.54,Kikinda,Kikinda,Sljiva
16/11/2016 05:00,-1.41,-0.89,-1.91,Kikinda,Kikinda,Sljiva
16/11/2016 06:00,-0.63,-0.47,-0.87,Kikinda,Kikinda,Sljiva
16/11/2016 07:00,-0.25,-0.09,-0.45,Kikinda,Kikinda,Sljiva
16/11/2016 08:00,0.21,0.52,-0.04,Kikinda,Kikinda,Sljiva
16/11/2016 09:00,0.96,1.82,0.55,Kikinda,Kikinda,Sljiva
16/11/2016 10:00,2.01,2.49,1.64,Kikinda,Kikinda,Sljiva
16/11/2016 11:00,2.7,3.12,2.33,Kikinda,Kikinda,Sljiva
16/11/2016 12:00,3.05,3.31,2.74,Kikinda,Kikinda,Sljiva
16/11/2016 13:00,3.45,3.63,3.35,Kikinda,Kikinda,Sljiva
16/11/2016 14:00,3.5,3.59,3.33,Kikinda,Kikinda,Sljiva
16/11/2016 15:00,3.34,3.45,3.24,Kikinda,Kikinda,Sljiva
16/11/2016 16:00,3.47,3.53,3.43,Kikinda,Kikinda,Sljiva
16/11/2016 17:00,3.41,3.47,3.34,Kikinda,Kikinda,Sljiva
16/11/2016 18:00,3.28,3.35,3.25,Kikinda,Kikinda,Sljiva
16/11/2016 19:00,3.27,3.3,3.25,Kikinda,Kikinda,Sljiva
16/11/2016 20:00,3.24,3.27,3.21,Kikinda,Kikinda,Sljiva
16/11/2016 21:00,3.21,3.26,3.17,Kikinda,Kikinda,Sljiva
16/11/2016 22:00,3.15,3.25,3.05,Kikinda,Kikinda,Sljiva
16/11/2016 23:00,3.05,3.1,3.01,Kikinda,Kikinda,Sljiva
17/11/2016 00:00,3.17,3.23,3.14,Kikinda,Kikinda,Sljiva
17/11/2016 01:00,3.23,3.28,3.21,Kikinda,Kikinda,Sljiva
17/11/2016 02:00,3.25,3.34,3.18,Kikinda,Kikinda,Sljiva
17/11/2016 03:00,3.32,3.36,3.28,Kikinda,Kikinda,Sljiva
17/11/2016 04:00,3.47,3.61,3.33,Kikinda,Kikinda,Sljiva
17/11/2016 05:00,3.64,3.73,3.58,Kikinda,Kikinda,Sljiva
17/11/2016 06:00,3.67,3.74,3.63,Kikinda,Kikinda,Sljiva
17/11/2016 07:00,3.78,3.9,3.74,Kikinda,Kikinda,Sljiva
17/11/2016 08:00,4.37,4.9,3.94,Kikinda,Kikinda,Sljiva
17/11/2016 09:00,5.45,5.86,4.97,Kikinda,Kikinda,Sljiva
17/11/2016 10:00,6.31,6.9,5.94,Kikinda,Kikinda,Sljiva
17/11/2016 11:00,7.74,8.17,7.46,Kikinda,Kikinda,Sljiva
17/11/2016 12:00,8.1,8.4,7.88,Kikinda,Kikinda,Sljiva
17/11/2016 13:00,8.91,9.77,8.48,Kikinda,Kikinda,Sljiva
17/11/2016 14:00,10.11,10.44,9.71,Kikinda,Kikinda,Sljiva
17/11/2016 15:00,10.08,10.31,9.84,Kikinda,Kikinda,Sljiva
17/11/2016 16:00,9.4,10.26,8.65,Kikinda,Kikinda,Sljiva
17/11/2016 17:00,7.93,8.48,7.32,Kikinda,Kikinda,Sljiva
17/11/2016 18:00,6.73,7.35,6.01,Kikinda,Kikinda,Sljiva
17/11/2016 19:00,5.32,5.76,4.73,Kikinda,Kikinda,Sljiva
17/11/2016 20:00,4.18,4.6,3.75,Kikinda,Kikinda,Sljiva
17/11/2016 21:00,3.82,3.92,3.62,Kikinda,Kikinda,Sljiva
17/11/2016 22:00,3.46,3.72,3.25,Kikinda,Kikinda,Sljiva
17/11/2016 23:00,3.13,3.28,2.96,Kikinda,Kikinda,Sljiva
18/11/2016 00:00,2.69,2.89,2.5,Kikinda,Kikinda,Sljiva
18/11/2016 01:00,2.14,2.42,1.88,Kikinda,Kikinda,Sljiva
18/11/2016 02:00,1.83,2.12,1.68,Kikinda,Kikinda,Sljiva
18/11/2016 03:00,1.82,2.04,1.58,Kikinda,Kikinda,Sljiva
18/11/2016 04:00,1.5,1.7,1.21,Kikinda,Kikinda,Sljiva
18/11/2016 05:00,0.73,1.04,0.39,Kikinda,Kikinda,Sljiva
18/11/2016 06:00,0.97,1.57,0.6,Kikinda,Kikinda,Sljiva
18/11/2016 07:00,1.07,1.45,0.82,Kikinda,Kikinda,Sljiva
18/11/2016 08:00,1.76,2.67,1.08,Kikinda,Kikinda,Sljiva
18/11/2016 09:00,4.26,5.87,2.77,Kikinda,Kikinda,Sljiva
18/11/2016 10:00,7.16,8.6,5.99,Kikinda,Kikinda,Sljiva
18/11/2016 11:00,10.29,11.63,8.87,Kikinda,Kikinda,Sljiva
18/11/2016 12:00,12.44,13.18,11.68,Kikinda,Kikinda,Sljiva
18/11/2016 13:00,14.19,14.99,13.19,Kikinda,Kikinda,Sljiva
18/11/2016 14:00,15.07,15.25,14.86,Kikinda,Kikinda,Sljiva
18/11/2016 15:00,14.54,14.92,14.01,Kikinda,Kikinda,Sljiva
18/11/2016 16:00,12.84,13.85,11.46,Kikinda,Kikinda,Sljiva
18/11/2016 17:00,9.9,11.24,9.11,Kikinda,Kikinda,Sljiva
18/11/2016 18:00,8.77,9.21,8.42,Kikinda,Kikinda,Sljiva
18/11/2016 19:00,8.44,8.88,7.82,Kikinda,Kikinda,Sljiva
18/11/2016 20:00,7.56,7.72,7.39,Kikinda,Kikinda,Sljiva
18/11/2016 21:00,7.09,7.37,6.95,Kikinda,Kikinda,Sljiva
18/11/2016 22:00,6.54,7.07,6.14,Kikinda,Kikinda,Sljiva
18/11/2016 23:00,6.03,6.3,5.58,Kikinda,Kikinda,Sljiva
19/11/2016 00:00,5.73,6.02,5.32,Kikinda,Kikinda,Sljiva
19/11/2016 01:00,5.89,6.02,5.68,Kikinda,Kikinda,Sljiva
19/11/2016 02:00,6.67,6.94,5.97,Kikinda,Kikinda,Sljiva
19/11/2016 03:00,6.59,7.06,6.16,Kikinda,Kikinda,Sljiva
19/11/2016 04:00,6.33,6.61,5.92,Kikinda,Kikinda,Sljiva
19/11/2016 05:00,5.46,6.22,5.09,Kikinda,Kikinda,Sljiva
19/11/2016 06:00,4.92,5.5,4.57,Kikinda,Kikinda,Sljiva
19/11/2016 07:00,4.79,5.88,4.19,Kikinda,Kikinda,Sljiva
19/11/2016 08:00,6.88,7.52,6.14,Kikinda,Kikinda,Sljiva
19/11/2016 09:00,9.58,11.89,7.77,Kikinda,Kikinda,Sljiva
19/11/2016 10:00,13.03,14.03,11.89,Kikinda,Kikinda,Sljiva
19/11/2016 11:00,15.09,15.75,13.88,Kikinda,Kikinda,Sljiva
19/11/2016 12:00,16.17,16.42,15.77,Kikinda,Kikinda,Sljiva
19/11/2016 13:00,16.24,16.33,16.12,Kikinda,Kikinda,Sljiva
19/11/2016 14:00,15.86,16.35,15.38,Kikinda,Kikinda,Sljiva
19/11/2016 15:00,15.31,15.66,14.8,Kikinda,Kikinda,Sljiva
19/11/2016 16:00,14.22,14.77,13.73,Kikinda,Kikinda,Sljiva
19/11/2016 17:00,13.12,13.72,12.74,Kikinda,Kikinda,Sljiva
19/11/2016 18:00,12.1,12.93,11.66,Kikinda,Kikinda,Sljiva
19/11/2016 19:00,11.75,12,11.44,Kikinda,Kikinda,Sljiva
19/11/2016 20:00,11.35,11.65,11.17,Kikinda,Kikinda,Sljiva
19/11/2016 21:00,11.35,11.52,11.07,Kikinda,Kikinda,Sljiva
19/11/2016 22:00,10.83,11.07,10.59,Kikinda,Kikinda,Sljiva
19/11/2016 23:00,10.35,10.68,10.18,Kikinda,Kikinda,Sljiva
20/11/2016 00:00,9.9,10.41,9.56,Kikinda,Kikinda,Sljiva
20/11/2016 01:00,9.33,9.64,9.07,Kikinda,Kikinda,Sljiva
20/11/2016 02:00,8.95,9.04,8.88,Kikinda,Kikinda,Sljiva
20/11/2016 03:00,8.71,9.03,8.5,Kikinda,Kikinda,Sljiva
20/11/2016 04:00,9.09,9.32,8.75,Kikinda,Kikinda,Sljiva
20/11/2016 05:00,9.2,9.3,9.01,Kikinda,Kikinda,Sljiva
20/11/2016 06:00,9.12,9.31,8.9,Kikinda,Kikinda,Sljiva
20/11/2016 07:00,9.19,9.42,8.9,Kikinda,Kikinda,Sljiva
20/11/2016 08:00,9.77,10.5,9.18,Kikinda,Kikinda,Sljiva
20/11/2016 09:00,10.82,12.15,10.15,Kikinda,Kikinda,Sljiva
20/11/2016 10:00,12.57,13,12.19,Kikinda,Kikinda,Sljiva
20/11/2016 11:00,13.49,14.46,12.76,Kikinda,Kikinda,Sljiva
20/11/2016 12:00,14.98,15.27,14.57,Kikinda,Kikinda,Sljiva
20/11/2016 13:00,15.73,15.91,15.45,Kikinda,Kikinda,Sljiva
20/11/2016 14:00,15.29,15.63,15.03,Kikinda,Kikinda,Sljiva
20/11/2016 15:00,14.52,14.93,13.95,Kikinda,Kikinda,Sljiva
20/11/2016 16:00,12.78,13.84,11.44,Kikinda,Kikinda,Sljiva
20/11/2016 17:00,11.09,11.38,10.72,Kikinda,Kikinda,Sljiva
20/11/2016 18:00,10.02,10.67,9.43,Kikinda,Kikinda,Sljiva
20/11/2016 19:00,8.7,9.35,8.14,Kikinda,Kikinda,Sljiva
20/11/2016 20:00,7.94,8.08,7.75,Kikinda,Kikinda,Sljiva
20/11/2016 21:00,7.69,8.9,7.08,Kikinda,Kikinda,Sljiva
20/11/2016 22:00,6.65,7.09,6.17,Kikinda,Kikinda,Sljiva
20/11/2016 23:00,5.91,6.29,5.64,Kikinda,Kikinda,Sljiva
21/11/2016 00:00,5.45,5.69,5.24,Kikinda,Kikinda,Sljiva
21/11/2016 01:00,5.58,5.8,5.37,Kikinda,Kikinda,Sljiva
21/11/2016 02:00,5.92,6,5.84,Kikinda,Kikinda,Sljiva
21/11/2016 03:00,5.94,6.1,5.83,Kikinda,Kikinda,Sljiva
21/11/2016 04:00,5.6,5.77,5.3,Kikinda,Kikinda,Sljiva
21/11/2016 05:00,5.39,5.53,5.26,Kikinda,Kikinda,Sljiva
21/11/2016 06:00,5.72,6.02,5.42,Kikinda,Kikinda,Sljiva
21/11/2016 07:00,4.47,5.38,3.5,Kikinda,Kikinda,Sljiva
21/11/2016 08:00,5.82,7.34,3.82,Kikinda,Kikinda,Sljiva
21/11/2016 09:00,8.59,9.63,7.51,Kikinda,Kikinda,Sljiva
21/11/2016 10:00,10.57,11.35,9.79,Kikinda,Kikinda,Sljiva
21/11/2016 11:00,12.34,13.16,11.51,Kikinda,Kikinda,Sljiva
21/11/2016 12:00,13.55,13.98,13.24,Kikinda,Kikinda,Sljiva
21/11/2016 13:00,14.03,14.18,13.91,Kikinda,Kikinda,Sljiva
21/11/2016 14:00,13.97,14.15,13.81,Kikinda,Kikinda,Sljiva
21/11/2016 15:00,13.33,13.74,12.82,Kikinda,Kikinda,Sljiva
21/11/2016 16:00,11.88,12.69,11.1,Kikinda,Kikinda,Sljiva
21/11/2016 17:00,9.96,10.99,8.77,Kikinda,Kikinda,Sljiva
21/11/2016 18:00,7.79,8.63,7.16,Kikinda,Kikinda,Sljiva
21/11/2016 19:00,6.83,7.34,6.41,Kikinda,Kikinda,Sljiva
21/11/2016 20:00,6.43,6.55,6.26,Kikinda,Kikinda,Sljiva
21/11/2016 21:00,5.93,6.08,5.82,Kikinda,Kikinda,Sljiva
21/11/2016 22:00,6.03,6.23,5.82,Kikinda,Kikinda,Sljiva
21/11/2016 23:00,5.75,5.85,5.66,Kikinda,Kikinda,Sljiva
22/11/2016 00:00,5.51,5.74,5.33,Kikinda,Kikinda,Sljiva
22/11/2016 01:00,5.67,5.78,5.33,Kikinda,Kikinda,Sljiva
22/11/2016 02:00,5.35,5.39,5.32,Kikinda,Kikinda,Sljiva
22/11/2016 03:00,5.24,5.3,5.16,Kikinda,Kikinda,Sljiva
22/11/2016 04:00,4.98,5.11,4.88,Kikinda,Kikinda,Sljiva
22/11/2016 05:00,4.73,4.91,4.44,Kikinda,Kikinda,Sljiva
22/11/2016 06:00,4.34,4.6,4.22,Kikinda,Kikinda,Sljiva
22/11/2016 07:00,4.58,4.72,4.49,Kikinda,Kikinda,Sljiva
22/11/2016 08:00,5.32,6.34,4.55,Kikinda,Kikinda,Sljiva
22/11/2016 09:00,7.37,8.44,6.04,Kikinda,Kikinda,Sljiva
22/11/2016 10:00,9.32,10.09,8.52,Kikinda,Kikinda,Sljiva
22/11/2016 11:00,11.01,11.66,10.39,Kikinda,Kikinda,Sljiva
22/11/2016 12:00,12.22,12.97,11.61,Kikinda,Kikinda,Sljiva
22/11/2016 13:00,13.18,13.37,12.9,Kikinda,Kikinda,Sljiva
22/11/2016 14:00,13.37,13.55,13.11,Kikinda,Kikinda,Sljiva
22/11/2016 15:00,12.54,13.08,11.98,Kikinda,Kikinda,Sljiva
22/11/2016 16:00,10.92,11.81,9.97,Kikinda,Kikinda,Sljiva
22/11/2016 17:00,8.62,9.79,7.7,Kikinda,Kikinda,Sljiva
22/11/2016 18:00,7.1,7.62,6.81,Kikinda,Kikinda,Sljiva
22/11/2016 19:00,6.26,6.72,5.89,Kikinda,Kikinda,Sljiva
22/11/2016 20:00,5.74,5.95,5.45,Kikinda,Kikinda,Sljiva
22/11/2016 21:00,5,5.32,4.59,Kikinda,Kikinda,Sljiva
22/11/2016 22:00,3.8,4.56,3.23,Kikinda,Kikinda,Sljiva
22/11/2016 23:00,2.62,3.08,2.42,Kikinda,Kikinda,Sljiva
23/11/2016 00:00,2.79,3,2.21,Kikinda,Kikinda,Sljiva
23/11/2016 01:00,3.14,3.39,2.97,Kikinda,Kikinda,Sljiva
23/11/2016 02:00,2.92,3.46,2.2,Kikinda,Kikinda,Sljiva
23/11/2016 03:00,1.37,1.9,1.04,Kikinda,Kikinda,Sljiva
23/11/2016 04:00,1.2,1.69,0.98,Kikinda,Kikinda,Sljiva
23/11/2016 05:00,1.65,1.93,1.31,Kikinda,Kikinda,Sljiva
23/11/2016 06:00,1.4,1.51,1.04,Kikinda,Kikinda,Sljiva
23/11/2016 07:00,0.38,0.86,-0.25,Kikinda,Kikinda,Sljiva
23/11/2016 08:00,0.59,1.81,-0.3,Kikinda,Kikinda,Sljiva
23/11/2016 09:00,3.7,4.72,1.97,Kikinda,Kikinda,Sljiva
23/11/2016 10:00,6.15,7.28,5.04,Kikinda,Kikinda,Sljiva
23/11/2016 11:00,8.77,9.58,7.52,Kikinda,Kikinda,Sljiva
23/11/2016 12:00,10.07,10.61,9.54,Kikinda,Kikinda,Sljiva
23/11/2016 13:00,10.96,11.21,10.66,Kikinda,Kikinda,Sljiva
23/11/2016 14:00,11.19,11.31,11.08,Kikinda,Kikinda,Sljiva
23/11/2016 15:00,10.8,11.17,10.32,Kikinda,Kikinda,Sljiva
23/11/2016 16:00,8.99,10.16,7.59,Kikinda,Kikinda,Sljiva
23/11/2016 17:00,6.52,7.26,5.99,Kikinda,Kikinda,Sljiva
23/11/2016 18:00,5.21,5.85,4.85,Kikinda,Kikinda,Sljiva
23/11/2016 19:00,4.37,4.81,3.89,Kikinda,Kikinda,Sljiva
23/11/2016 20:00,3.6,4.04,3.36,Kikinda,Kikinda,Sljiva
23/11/2016 21:00,3.04,3.46,2.77,Kikinda,Kikinda,Sljiva
23/11/2016 22:00,2.6,2.71,2.52,Kikinda,Kikinda,Sljiva
23/11/2016 23:00,2.34,2.61,2.11,Kikinda,Kikinda,Sljiva
24/11/2016 00:00,0.75,2.06,0.15,Kikinda,Kikinda,Sljiva
24/11/2016 01:00,0.37,0.62,0.08,Kikinda,Kikinda,Sljiva
24/11/2016 02:00,0.28,0.54,0.02,Kikinda,Kikinda,Sljiva
24/11/2016 03:00,-0.06,0.12,-0.2,Kikinda,Kikinda,Sljiva
24/11/2016 04:00,0.01,0.1,-0.07,Kikinda,Kikinda,Sljiva
24/11/2016 05:00,-0.03,0.01,-0.09,Kikinda,Kikinda,Sljiva
24/11/2016 06:00,-0.06,-0.02,-0.12,Kikinda,Kikinda,Sljiva
24/11/2016 07:00,0.09,0.29,-0.08,Kikinda,Kikinda,Sljiva
24/11/2016 08:00,0.84,1.59,0.32,Kikinda,Kikinda,Sljiva
24/11/2016 09:00,2.83,4.06,1.7,Kikinda,Kikinda,Sljiva
24/11/2016 10:00,5.78,7.5,4.34,Kikinda,Kikinda,Sljiva
24/11/2016 11:00,8.36,8.94,7.75,Kikinda,Kikinda,Sljiva
24/11/2016 12:00,9.41,9.98,8.96,Kikinda,Kikinda,Sljiva
24/11/2016 13:00,10.37,10.78,9.98,Kikinda,Kikinda,Sljiva
24/11/2016 14:00,10.88,11.11,10.7,Kikinda,Kikinda,Sljiva
24/11/2016 15:00,11.17,11.34,10.96,Kikinda,Kikinda,Sljiva
24/11/2016 16:00,9.87,10.89,8.57,Kikinda,Kikinda,Sljiva
24/11/2016 17:00,7.33,8.32,6.53,Kikinda,Kikinda,Sljiva
24/11/2016 18:00,5.76,6.48,4.83,Kikinda,Kikinda,Sljiva
24/11/2016 19:00,4.29,4.91,3.8,Kikinda,Kikinda,Sljiva
24/11/2016 20:00,4.57,4.94,3.93,Kikinda,Kikinda,Sljiva
24/11/2016 21:00,4.53,5.04,4.07,Kikinda,Kikinda,Sljiva
24/11/2016 22:00,4.26,4.37,4.04,Kikinda,Kikinda,Sljiva
24/11/2016 23:00,3.72,4.05,3.14,Kikinda,Kikinda,Sljiva
25/11/2016 00:00,2.92,3.18,2.64,Kikinda,Kikinda,Sljiva
25/11/2016 01:00,2.38,2.74,2.22,Kikinda,Kikinda,Sljiva
25/11/2016 02:00,2.06,2.16,1.88,Kikinda,Kikinda,Sljiva
25/11/2016 03:00,2.54,3.36,2.1,Kikinda,Kikinda,Sljiva
25/11/2016 04:00,3.55,3.65,3.37,Kikinda,Kikinda,Sljiva
25/11/2016 05:00,3.17,3.29,3.12,Kikinda,Kikinda,Sljiva
25/11/2016 06:00,1.83,2.91,0.87,Kikinda,Kikinda,Sljiva
25/11/2016 07:00,0.95,1.35,0.6,Kikinda,Kikinda,Sljiva
25/11/2016 08:00,2.41,3.35,1.07,Kikinda,Kikinda,Sljiva
25/11/2016 09:00,4.47,5.53,3.55,Kikinda,Kikinda,Sljiva
25/11/2016 10:00,6.98,8.29,5.6,Kikinda,Kikinda,Sljiva
25/11/2016 11:00,9.2,9.88,8.45,Kikinda,Kikinda,Sljiva
25/11/2016 12:00,10.27,10.42,9.94,Kikinda,Kikinda,Sljiva
25/11/2016 13:00,10.46,10.57,10.36,Kikinda,Kikinda,Sljiva
25/11/2016 14:00,10.57,10.69,10.44,Kikinda,Kikinda,Sljiva
25/11/2016 15:00,9.84,10.57,9.14,Kikinda,Kikinda,Sljiva
25/11/2016 16:00,8.12,9.06,6.97,Kikinda,Kikinda,Sljiva
25/11/2016 17:00,6.16,7.29,5.5,Kikinda,Kikinda,Sljiva
25/11/2016 18:00,5.24,5.51,5.15,Kikinda,Kikinda,Sljiva
25/11/2016 19:00,4.77,5.19,4.35,Kikinda,Kikinda,Sljiva
25/11/2016 20:00,4.23,4.78,3.47,Kikinda,Kikinda,Sljiva
25/11/2016 21:00,3.45,3.78,2.92,Kikinda,Kikinda,Sljiva
25/11/2016 22:00,3.08,3.39,2.84,Kikinda,Kikinda,Sljiva
25/11/2016 23:00,2.35,3.09,1.8,Kikinda,Kikinda,Sljiva
26/11/2016 00:00,2.68,3.09,2.47,Kikinda,Kikinda,Sljiva
26/11/2016 01:00,1.76,2.45,1.33,Kikinda,Kikinda,Sljiva
26/11/2016 02:00,1.38,1.7,1.08,Kikinda,Kikinda,Sljiva
26/11/2016 03:00,0.77,1.43,0.23,Kikinda,Kikinda,Sljiva
26/11/2016 04:00,0.3,0.76,-0.23,Kikinda,Kikinda,Sljiva
26/11/2016 05:00,0.55,0.74,0.15,Kikinda,Kikinda,Sljiva
26/11/2016 06:00,0.31,0.49,0.15,Kikinda,Kikinda,Sljiva
26/11/2016 07:00,-0.11,0.35,-0.38,Kikinda,Kikinda,Sljiva
26/11/2016 08:00,-0.07,0.52,-0.59,Kikinda,Kikinda,Sljiva
26/11/2016 09:00,2.29,3.82,0.77,Kikinda,Kikinda,Sljiva
26/11/2016 10:00,5,6.33,3.96,Kikinda,Kikinda,Sljiva
26/11/2016 11:00,8.07,9.11,6.68,Kikinda,Kikinda,Sljiva
26/11/2016 12:00,10.64,11.52,9.52,Kikinda,Kikinda,Sljiva
26/11/2016 13:00,11.72,12.32,11.09,Kikinda,Kikinda,Sljiva
26/11/2016 14:00,12.44,12.58,12.32,Kikinda,Kikinda,Sljiva
26/11/2016 15:00,11.8,12.45,10.86,Kikinda,Kikinda,Sljiva
26/11/2016 16:00,9.5,10.58,8.28,Kikinda,Kikinda,Sljiva
26/11/2016 17:00,7.21,8.07,6.64,Kikinda,Kikinda,Sljiva
26/11/2016 18:00,6.12,6.43,5.68,Kikinda,Kikinda,Sljiva
26/11/2016 19:00,4.95,5.55,4.48,Kikinda,Kikinda,Sljiva
26/11/2016 20:00,3.78,4.29,3.6,Kikinda,Kikinda,Sljiva
26/11/2016 21:00,3.51,3.62,3.4,Kikinda,Kikinda,Sljiva
26/11/2016 22:00,3.89,4.49,3.37,Kikinda,Kikinda,Sljiva
26/11/2016 23:00,4.9,5.12,4.64,Kikinda,Kikinda,Sljiva
27/11/2016 00:00,5.1,5.18,5.05,Kikinda,Kikinda,Sljiva
27/11/2016 01:00,5.14,5.18,5.08,Kikinda,Kikinda,Sljiva
27/11/2016 02:00,5.08,5.16,4.89,Kikinda,Kikinda,Sljiva
27/11/2016 03:00,4.71,4.85,4.66,Kikinda,Kikinda,Sljiva
27/11/2016 04:00,4.77,4.84,4.71,Kikinda,Kikinda,Sljiva
27/11/2016 05:00,4.92,5,4.85,Kikinda,Kikinda,Sljiva
27/11/2016 06:00,5.14,5.27,5.01,Kikinda,Kikinda,Sljiva
27/11/2016 07:00,5.4,5.5,5.31,Kikinda,Kikinda,Sljiva
27/11/2016 08:00,5.82,6.17,5.55,Kikinda,Kikinda,Sljiva
27/11/2016 09:00,6.49,6.67,6.22,Kikinda,Kikinda,Sljiva
27/11/2016 10:00,6.92,7.12,6.71,Kikinda,Kikinda,Sljiva
27/11/2016 11:00,7.24,7.39,7.12,Kikinda,Kikinda,Sljiva
27/11/2016 12:00,7.72,7.99,7.43,Kikinda,Kikinda,Sljiva
27/11/2016 13:00,7.83,7.99,7.72,Kikinda,Kikinda,Sljiva
27/11/2016 14:00,8.12,8.34,7.93,Kikinda,Kikinda,Sljiva
27/11/2016 15:00,8.01,8.15,7.98,Kikinda,Kikinda,Sljiva
27/11/2016 16:00,7.97,8.02,7.92,Kikinda,Kikinda,Sljiva
27/11/2016 17:00,7.77,7.88,7.72,Kikinda,Kikinda,Sljiva
27/11/2016 18:00,7.62,7.77,7.47,Kikinda,Kikinda,Sljiva
27/11/2016 19:00,7.46,7.54,7.4,Kikinda,Kikinda,Sljiva
27/11/2016 20:00,7.27,7.48,6.75,Kikinda,Kikinda,Sljiva
27/11/2016 21:00,6.27,6.65,5.54,Kikinda,Kikinda,Sljiva
27/11/2016 22:00,5.11,5.45,4.54,Kikinda,Kikinda,Sljiva
27/11/2016 23:00,4.31,4.58,3.81,Kikinda,Kikinda,Sljiva
28/11/2016 00:00,3.07,3.65,2.8,Kikinda,Kikinda,Sljiva
28/11/2016 01:00,2.95,3.2,2.64,Kikinda,Kikinda,Sljiva
28/11/2016 02:00,1.91,2.43,1.21,Kikinda,Kikinda,Sljiva
28/11/2016 03:00,1.13,1.24,1,Kikinda,Kikinda,Sljiva
28/11/2016 04:00,0.91,1.15,0.49,Kikinda,Kikinda,Sljiva
28/11/2016 05:00,0.36,0.56,0.21,Kikinda,Kikinda,Sljiva
28/11/2016 06:00,0.36,0.47,0.19,Kikinda,Kikinda,Sljiva
28/11/2016 07:00,0.33,0.49,0.21,Kikinda,Kikinda,Sljiva
28/11/2016 08:00,0.44,0.84,0.18,Kikinda,Kikinda,Sljiva
28/11/2016 09:00,1.33,2.16,0.8,Kikinda,Kikinda,Sljiva
28/11/2016 10:00,2.84,3.35,2.24,Kikinda,Kikinda,Sljiva
28/11/2016 11:00,3.81,4.4,3.42,Kikinda,Kikinda,Sljiva
28/11/2016 12:00,4.39,5.07,3.85,Kikinda,Kikinda,Sljiva
28/11/2016 13:00,4.49,5.21,3.71,Kikinda,Kikinda,Sljiva
28/11/2016 14:00,4.14,4.74,3.85,Kikinda,Kikinda,Sljiva
28/11/2016 15:00,3.21,3.79,2.67,Kikinda,Kikinda,Sljiva
28/11/2016 16:00,1.84,3.3,0.46,Kikinda,Kikinda,Sljiva
28/11/2016 17:00,-0.52,0.22,-1.08,Kikinda,Kikinda,Sljiva
28/11/2016 18:00,-1.13,0.01,-2.22,Kikinda,Kikinda,Sljiva
28/11/2016 19:00,-1.07,-0.9,-1.32,Kikinda,Kikinda,Sljiva
28/11/2016 20:00,-1.48,-1.27,-1.65,Kikinda,Kikinda,Sljiva
28/11/2016 21:00,-1.83,-1.57,-1.97,Kikinda,Kikinda,Sljiva
28/11/2016 22:00,-1.93,-1.75,-2.2,Kikinda,Kikinda,Sljiva
28/11/2016 23:00,-1.85,-1.7,-2.03,Kikinda,Kikinda,Sljiva
29/11/2016 00:00,-1.83,-1.73,-1.92,Kikinda,Kikinda,Sljiva
29/11/2016 01:00,-2.42,-2.05,-2.61,Kikinda,Kikinda,Sljiva
29/11/2016 02:00,-2.25,-1.84,-2.62,Kikinda,Kikinda,Sljiva
29/11/2016 03:00,-2.27,-1.91,-2.56,Kikinda,Kikinda,Sljiva
